"","INSPECTION_DATE","COMMODITY_DISPLAY_NAME","COMMODITY_TAXONOMIC_DISPLAY_NAME","INSPECTION_PATHWAY","ORIGIN","SUBCATEGORY","INSPECTION_LOCATION_STATE_CODE","DETERMINATION_TYPE","PEST_TAXONOMIC_NAME","QUARANTINE_RECOMMENDATION","DIAGNOSTIC_DETERMINATION_ID","DIAGNOSTIC_REQUEST_ID","NUMBER_DEAD_ADULTS","NUMBER_DEAD_CYSTS","NUMBER_DEAD_EGGS","NUMBER_DEAD_IMMATURE","NUMBER_DEAD_PUPAE","NUMBER_ALIVE_ADULTS","NUMBER_ALIVE_CYSTS","NUMBER_ALIVE_EGGS","NUMBER_ALIVE_IMMATURE","NUMBER_ALIVE_PUPAE","PEST_TAXON_ID","PEST_TAXONOMY_KINGDOM","PEST_TAXONOMY_PHYLUM","PEST_TAXONOMY_CLASS","PEST_TAXONOMY_ORDER","PEST_TAXONOMY_FAMILY","PEST_TAXONOMY_GENUS","PEST_TAXONOMY_SPECIES"
"506","2024-04-15","Eryngium foetidum (Apiaceae) - FALSE CORIANDER","Eryngium foetidum (Apiaceae)","Airport - Aircraft - Cargo - CBP","Costa Rica","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1476534,701516,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"507","2019-01-02","Brassica rapa subsp. chinensis (Brassicaceae) - Brassica rapa chinensis","Brassica rapa subsp. chinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",365161,174342,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"508","2025-05-15","Abelmoschus esculentus - OKRA","Abelmoschus esculentus","Airport - Aircraft - Cargo - CBP","Honduras","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1757405,828302,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"509","2020-12-14","Ocimum basilicum (Lamiaceae) - Ocimum basilicum ","Ocimum basilicum (Lamiaceae)","Airport - Aircraft - Cargo - CBP","West Bank","CBP","NY","Final ID","Spodoptera littoralis (Boisduval) (Noctuidae)","Phytosanitary Action",163201,83905,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7307,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","littoralis"
"510","2024-11-09","Delphinium sp. - Delphinium","Delphinium sp.","Airport - Aircraft - Cargo - CBP","Japan","CBP","NY","Final ID","Spodoptera litura (Fabricius) (Noctuidae)","Phytosanitary Action",1628149,769837,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7308,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","litura"
"511","2019-10-18","Raphanus sativus - RADISH","Raphanus sativus","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",234218,115337,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"512","2020-07-27","Brassica oleracea var. viridis  - KALE","Brassica oleracea var. viridis ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",69815,41568,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"513","2021-02-22","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","Dominican Republic","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",684239,317260,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"514","2017-02-17","Ranunculus sp. - Ranunculus","Ranunculus sp.","Airport - Aircraft - Cargo - CBP","Italy","CBP","TX","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",648439,301041,0,0,0,0,0,0,0,0,1,0,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"515","2019-03-09","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",339062,162443,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"516","2020-07-23","Dianthus sp. - Dianthus","Dianthus sp.","Land Border - Truck - Conveyance - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",71335,42243,NA,NA,NA,0,0,NA,NA,NA,1,1,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"517","2023-04-09","Brassica rapa subsp. pekinensis (Brassicaceae) - CHINESE CABBAGE","Brassica rapa subsp. pekinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1206032,565719,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"518","2017-09-04","Capsicum annuum - CAYENNE PEPPER","Capsicum annuum","Land Border - Truck - Cargo - CBP","Mexico","CBP","NM","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",563161,262766,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"519","2017-09-04","Capsicum annuum - CAYENNE PEPPER","Capsicum annuum","Land Border - Truck - Cargo - CBP","Mexico","CBP","NM","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",563156,262764,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"520","2019-12-10","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",208242,104003,NA,NA,NA,0,NA,NA,NA,NA,2,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"521","2019-10-25","Limonium sp. - Limonium","Limonium sp.","Airport - Aircraft - Cargo - CBP","Guatemala","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",230960,113907,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"522","2024-04-08","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1471351,698990,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"523","2021-12-18","Origanum majorana - MARJORAM","Origanum majorana","Airport - Aircraft - Cargo - CBP","Colombia","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",893608,419090,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"524","2020-08-31",NA,NA,"Airport - Aircraft - Cargo - CBP","Dominican Republic","CBP","FL","Final ID","Spodoptera latifascia (Walker) (Noctuidae)","No Phytosanitary Action",56527,35547,NA,NA,NA,0,NA,NA,NA,NA,2,NA,7306,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","latifascia"
"525","2025-08-16","Chrysanthemum sp.  - Chrysanthemum","Chrysanthemum sp. ","Airport - Aircraft - Cargo - CBP","Colombia","CBP","FL","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1828005,860081,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"526","2021-10-18","Zea mays - CORN","Zea mays","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",850366,398595,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"527","2024-10-20","Spinacia oleracea - SPINACH","Spinacia oleracea","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1612103,763063,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"528","2023-01-12","Limonium sp. - Limonium","Limonium sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1149303,539409,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"529","2023-03-30","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1200572,563416,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"530","2017-09-17","Chamaedorea sp.  - Chamaedorea","Chamaedorea sp. ","Land Border - Truck - Conveyance - CBP","Mexico","CBP","NM","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",558450,260643,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"531","2024-01-03","Ananas comosus (Bromeliaceae) - PINEAPPLE","Ananas comosus (Bromeliaceae)","Maritime Port - Vessel - Cargo - CBP","Costa Rica","CBP","PA","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1381023,647658,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"532","2022-11-05","Ranunculus sp. - Ranunculus","Ranunculus sp.","Airport - Aircraft - Cargo - CBP","Italy","CBP","CA","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",1110063,520670,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"533","2019-08-08","Dianthus sp. - Dianthus","Dianthus sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",272990,132591,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"534","2021-10-14","Helianthus sp.  - Helianthus","Helianthus sp. ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera sp. (Noctuidae)","No Phytosanitary Action",848509,397617,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"535","2023-10-18","Aster sp.  - Aster","Aster sp. ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1333527,624407,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"536","2017-11-03","Ranunculus sp. - Ranunculus","Ranunculus sp.","Airport - Aircraft - Cargo - CBP","Italy","CBP","TX","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",539477,252174,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"537","2023-05-09","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1225972,574971,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"538","2023-05-13","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1228975,576271,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"539","2019-02-08","Cichorium intybus var. foliosum  - RADICCHIO","Cichorium intybus var. foliosum ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",350645,167695,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"540","2018-12-07","Spinacia oleracea - SPINACH","Spinacia oleracea","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",373939,178222,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"541","2025-10-16","Pisum sativum var. macrocarpon  - Pisum sativum macrocarpon","Pisum sativum var. macrocarpon ","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1872270,879975,NA,NA,NA,0,NA,NA,NA,NA,3,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"542","2017-03-07","Brassica juncea (Brassicaceae) - MUSTARD GREENS","Brassica juncea (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",641162,297774,0,0,0,0,0,0,0,0,1,0,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"543","2017-03-07","Brassica juncea (Brassicaceae) - MUSTARD GREENS","Brassica juncea (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",641160,297773,0,0,0,0,0,0,0,0,1,0,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"544","2017-04-06","Raphanus sativus - RADISH","Raphanus sativus","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",628146,291903,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"545","2021-06-20","Tradescantia sp. - Tradescantia sp.","Tradescantia sp.","Airport - Aircraft - Cargo - PIS","Indonesia","PIS","CA","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",759241,353822,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"546","2020-10-19","Lagenaria siceraria (Cucurbitaceae) - Lagenaria siceraria ","Lagenaria siceraria (Cucurbitaceae)","Maritime Port - Vessel - Cargo - CBP","Honduras","CBP","FL","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",132871,71015,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"547","2023-05-16","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1231492,577272,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"548","2019-04-04","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",327743,157318,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"549","2021-09-10","Elymus sp. - Elymus","Elymus sp.","Airport - Aircraft - Cargo - CBP","India","CBP","CA","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",825587,386100,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"550","2023-10-21","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1335720,625490,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"551","2021-08-28","Dianthus sp. - Dianthus","Dianthus sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",812407,379699,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"552","2024-11-22",NA,NA,"Airport - Aircraft - Cargo - CBP","Dominican Republic","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1636983,774450,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"553","2021-01-12","Coriandrum sativum (Apiaceae) - Coriandrum sativum ","Coriandrum sativum (Apiaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera sp. (Noctuidae)","No Phytosanitary Action",245180,119999,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"554","2017-06-19","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","West Bank","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",594054,276778,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"555","2024-05-14","Gladiolus sp. - Gladiolus","Gladiolus sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1499442,712233,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"556","2019-04-14","Aster sp.  - Aster","Aster sp. ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera eridania (Cramer) (Noctuidae)","No Phytosanitary Action",323477,155423,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7303,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","eridania"
"557","2017-07-26","Artemisia dracunculus (Asteraceae) - TARRAGON","Artemisia dracunculus (Asteraceae)","Airport - Aircraft - Cargo - CBP","Colombia","CBP","FL","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",578282,269622,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"558","2025-04-15","Brassica oleracea var. viridis  - KALE","Brassica oleracea var. viridis ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1733198,817302,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"559","2020-01-10","Brassica rapa subsp. chinensis (Brassicaceae) - Brassica rapa chinensis","Brassica rapa subsp. chinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",195769,98463,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"560","2023-08-10","Brassica rapa subsp. pekinensis (Brassicaceae) - CHINESE CABBAGE","Brassica rapa subsp. pekinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1288751,603448,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"561","2018-07-31","Allium schoenoprasum - CHIVE","Allium schoenoprasum","Airport - Aircraft - Cargo - CBP","West Bank","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",432415,204342,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"562","2024-03-08","Capsicum sp. - Chili Pepper","Capsicum sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1449812,689183,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"563","2022-02-19","Brassica oleracea var. gemmifera  - BRUSSELS SPROUTS","Brassica oleracea var. gemmifera ","Land Border - Truck - Cargo - CBP","Argentina","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",933024,438437,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"564","2017-03-26","Lactuca sativa var. longifolia  - Romaine Lettuce","Lactuca sativa var. longifolia ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",633142,294158,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"565","2019-08-25","Mentha sp. - MINT","Mentha sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera sp. (Noctuidae)","No Phytosanitary Action",266115,129496,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"566","2020-02-06","Beta vulgaris subsp. vulgaris - SWISS CHARD","Beta vulgaris subsp. vulgaris","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",182993,92766,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"567","2019-04-15","Carthamus sp.  - Carthamus","Carthamus sp. ","Land Border - Truck - Conveyance - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",323034,155224,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"568","2024-11-25","Brassica oleracea var. viridis  - KALE","Brassica oleracea var. viridis ","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1638498,775254,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
